,Date,Time,WNDDIR,WSPD_AVG,WSPD_MAX,AMBIENT,RELHUM,BAROM,RAINFALL,X-WIND
11211,6/15/2021,4:25:16,319,2.6,2.6,31.4,10.1,95.688,0,2.5
11212,6/15/2021,4:25:17,305,2.3,2.4,31.4,10.1,95.688,0,2.3
11213,6/15/2021,4:25:19,318,2.2,2.3,31.4,10.1,95.688,0,2.1
11214,6/15/2021,4:25:20,314,1.8,1.8,31.4,10.1,95.688,0,1.7
11215,6/15/2021,4:25:21,320,2.1,2.1,31.4,10.1,95.688,0,2
11319,6/15/2021,4:27:49,321,2,2,31.3,10.1,95.688,0,1.8
11320,6/15/2021,4:27:50,328,1.9,1.9,31.3,10.1,95.688,0,1.7
11321,6/15/2021,4:27:52,324,1.9,2,31.3,10.1,95.688,0,1.8
11322,6/15/2021,4:27:53,324,1.9,2,31.3,10.1,95.688,0,1.8
11323,6/15/2021,4:27:54,319,1.6,1.7,31.3,10.1,95.688,0,1.5
11324,6/15/2021,4:27:56,309,1.4,1.5,31.3,10.1,95.688,0,1.4
11325,6/15/2021,4:27:57,315,1.4,1.5,31.3,10.1,95.688,0,1.4
11326,6/15/2021,4:27:59,320,1.1,1.2,31.3,10.1,95.688,0,1.1
11327,6/15/2021,4:28:00,326,1.2,1.3,31.3,10.1,95.688,0,1.1
11328,6/15/2021,4:28:02,324,2.1,2.1,31.3,10.1,95.688,0,1.9
11329,6/15/2021,4:28:03,336,2.5,2.5,31.3,10.1,95.688,0,2
11330,6/15/2021,4:28:04,330,2.5,2.5,31.3,10.1,95.688,0,2.1
11331,6/15/2021,4:28:06,321,2.1,2.2,31.3,10.1,95.688,0,2
11332,6/15/2021,4:28:07,321,2.1,2.1,31.3,10.1,95.688,0,2
11333,6/15/2021,4:28:09,318,2.3,2.4,31.3,10.1,95.688,0,2.2
11334,6/15/2021,4:28:10,319,2.1,2.2,31.3,10.1,95.688,0,2
11335,6/15/2021,4:28:11,319,2.2,2.2,31.3,10.1,95.688,0,2.1
11336,6/15/2021,4:28:13,310,2.4,2.4,31.3,10.1,95.688,0,2.3
11337,6/15/2021,4:28:14,317,2.3,2.3,31.3,10.1,95.688,0,2.2
11338,6/15/2021,4:28:16,326,2.4,2.4,31.3,10.1,95.688,0,2.1
11339,6/15/2021,4:28:17,309,2.1,2.1,31.3,10.1,95.688,0,2.1
11340,6/15/2021,4:28:19,328,2.2,2.3,31.3,10.1,95.688,0,2
11341,6/15/2021,4:28:20,315,2.3,2.4,31.3,10.1,95.688,0,2.3
11342,6/15/2021,4:28:21,328,2.2,2.3,31.3,10.1,95.688,0,2
11343,6/15/2021,4:28:23,320,2.1,2.1,31.3,10.1,95.688,0,2
11344,6/15/2021,4:28:24,319,2.2,2.3,31.3,10.1,95.688,0,2.1
11371,6/15/2021,4:29:03,309,1.6,1.7,31.2,10.2,95.688,0,1.6
11372,6/15/2021,4:29:04,306,1.9,1.9,31.2,10.2,95.688,0,1.9
11373,6/15/2021,4:29:05,297,2.1,2.1,31.2,10.2,95.688,0,2.1
11374,6/15/2021,4:29:07,307,2.1,2.1,31.2,10.2,95.688,0,2
11375,6/15/2021,4:29:08,319,2.1,2.1,31.2,10.2,95.688,0,2
11376,6/15/2021,4:29:10,307,2.3,2.3,31.2,10.2,95.688,0,2.3
11377,6/15/2021,4:29:11,307,2.5,2.5,31.2,10.2,95.688,0,2.4
11378,6/15/2021,4:29:12,319,2.4,2.4,31.2,10.2,95.688,0,2.3
11379,6/15/2021,4:29:14,318,2.1,2.2,31.2,10.2,95.688,0,2
11380,6/15/2021,4:29:15,331,2.3,2.4,31.2,10.2,95.688,0,2
11381,6/15/2021,4:29:17,328,2.4,2.5,31.2,10.2,95.688,0,2.1
11382,6/15/2021,4:29:18,338,2.1,2.1,31.2,10.2,95.688,0,1.6
11383,6/15/2021,4:29:20,317,2.2,2.2,31.2,10.2,95.688,0,2.1
11384,6/15/2021,4:29:21,328,2.1,2.2,31.2,10.2,95.688,0,1.9
11385,6/15/2021,4:29:22,332,2.4,2.5,31.2,10.2,95.688,0,2.1
11386,6/15/2021,4:29:24,322,2.1,2.2,31.2,10.2,95.688,0,2
11387,6/15/2021,4:29:25,316,2.3,2.4,31.2,10.1,95.688,0,2.2
11388,6/15/2021,4:29:27,313,2.2,2.3,31.2,10.1,95.688,0,2.2
11389,6/15/2021,4:29:28,315,2,2.1,31.2,10.1,95.688,0,1.9
11390,6/15/2021,4:29:30,325,2,2,31.2,10.1,95.688,0,1.8
11391,6/15/2021,4:29:31,323,2,2,31.2,10.2,95.688,0,1.8
11392,6/15/2021,4:29:32,305,2.1,2.1,31.2,10.2,95.688,0,2
11393,6/15/2021,4:29:34,328,1.9,2,31.2,10.2,95.688,0,1.7
11394,6/15/2021,4:29:35,307,2.1,2.1,31.2,10.2,95.688,0,2.1
11395,6/15/2021,4:29:37,312,2.1,2.2,31.2,10.2,95.688,0,2.1
11396,6/15/2021,4:29:38,305,2.3,2.4,31.2,10.2,95.688,0,2.3
11397,6/15/2021,4:29:40,325,2.5,2.5,31.2,10.2,95.688,0,2.3
11398,6/15/2021,4:29:41,315,2.1,2.1,31.2,10.2,95.688,0,2
11399,6/15/2021,4:29:42,332,1.8,1.9,31.2,10.2,95.688,0,1.6
11400,6/15/2021,4:29:44,302,1.9,2,31.2,10.2,95.688,0,1.9
11401,6/15/2021,4:29:45,310,2.1,2.2,31.2,10.2,95.688,0,2.1
11402,6/15/2021,4:29:47,326,2.2,2.2,31.2,10.2,95.688,0,2
11403,6/15/2021,4:29:48,326,2.2,2.2,31.2,10.2,95.688,0,2
11404,6/15/2021,4:29:49,313,1.7,1.8,31.2,10.2,95.688,0,1.7
11405,6/15/2021,4:29:51,306,2,2,31.2,10.2,95.688,0,2
11406,6/15/2021,4:29:52,302,1.9,2,31.2,10.2,95.688,0,1.9
11407,6/15/2021,4:29:54,312,2,2.1,31.2,10.2,95.688,0,1.9
11408,6/15/2021,4:29:55,303,1.7,1.7,31.2,10.2,95.688,0,1.7
11409,6/15/2021,4:29:56,339,1.6,1.6,31.2,10.2,95.688,0,1.2
11410,6/15/2021,4:29:58,315,2.3,2.3,31.2,10.2,95.688,0,2.2
11411,6/15/2021,4:29:59,315,2.2,2.3,31.2,10.2,95.688,0,2.2
11412,6/15/2021,4:30:01,303,2.5,2.5,31.2,10.2,95.688,0,2.5
11413,6/15/2021,4:30:02,313,2.5,2.6,31.2,10.2,95.688,0,2.5
11414,6/15/2021,4:30:04,324,2.5,2.5,31.2,10.2,95.688,0,2.3
11415,6/15/2021,4:30:05,324,2.5,2.5,31.2,10.2,95.688,0,2.3
11416,6/15/2021,4:30:06,323,2.5,2.5,31.2,10.2,95.688,0,2.3
11417,6/15/2021,4:30:08,317,2.3,2.3,31.2,10.2,95.688,0,2.2
11418,6/15/2021,4:30:09,309,2.1,2.1,31.2,10.2,95.688,0,2
11419,6/15/2021,4:30:11,304,1.9,1.9,31.2,10.2,95.688,0,1.9
11420,6/15/2021,4:30:12,308,1.8,1.9,31.2,10.2,95.688,0,1.8
11421,6/15/2021,4:30:13,310,1.8,1.9,31.2,10.2,95.688,0,1.8
11422,6/15/2021,4:30:15,299,2,2,31.2,10.2,95.688,0,2
11423,6/15/2021,4:30:16,302,2,2.1,31.2,10.2,95.688,0,2
11424,6/15/2021,4:30:18,306,2.4,2.5,31.2,10.2,95.688,0,2.4
11425,6/15/2021,4:30:19,304,2.5,2.6,31.2,10.2,95.688,0,2.5
11426,6/15/2021,4:30:21,335,2.4,2.5,31.2,10.2,95.688,0,2
11427,6/15/2021,4:30:22,335,2.4,2.5,31.2,10.2,95.688,0,2
11428,6/15/2021,4:30:23,319,2.4,2.5,31.2,10.2,95.688,0,2.3
11429,6/15/2021,4:30:25,305,2.2,2.2,31.2,10.2,95.688,0,2.2
11430,6/15/2021,4:30:26,309,2,2.1,31.2,10.2,95.688,0,1.9
11431,6/15/2021,4:30:28,308,2.1,2.2,31.2,10.2,95.688,0,2.1
11432,6/15/2021,4:30:29,316,2.4,2.4,31.2,10.2,95.688,0,2.3
11486,6/15/2021,4:31:46,318,1.3,1.4,31.2,10.2,95.688,0,1.3
11487,6/15/2021,4:31:47,307,1.5,1.5,31.2,10.2,95.688,0,1.5
11488,6/15/2021,4:31:49,322,1.5,1.6,31.2,10.2,95.688,0,1.4
11489,6/15/2021,4:31:50,312,1.7,1.8,31.2,10.2,95.688,0,1.7
11490,6/15/2021,4:31:52,314,2,2,31.2,10.2,95.688,0,1.9
11491,6/15/2021,4:31:53,303,2.1,2.1,31.2,10.2,95.688,0,2.1
11492,6/15/2021,4:31:54,310,2.2,2.3,31.2,10.2,95.688,0,2.2
11493,6/15/2021,4:31:56,302,2.1,2.1,31.2,10.2,95.688,0,2.1
11494,6/15/2021,4:31:57,306,2.1,2.1,31.2,10.2,95.688,0,2
11495,6/15/2021,4:31:59,299,2.3,2.3,31.2,10.2,95.688,0,2.3
11496,6/15/2021,4:32:00,303,2.1,2.2,31.2,10.2,95.688,0,2.1
11497,6/15/2021,4:32:01,305,2.1,2.1,31.2,10.2,95.688,0,2
11498,6/15/2021,4:32:03,299,2,2.1,31.2,10.3,95.688,0,2
11499,6/15/2021,4:32:04,308,2.1,2.1,31.2,10.3,95.688,0,2.1
11500,6/15/2021,4:32:06,298,2.1,2.2,31.2,10.3,95.688,0,2.1
11501,6/15/2021,4:32:07,303,1.9,2,31.2,10.3,95.688,0,1.9
11502,6/15/2021,4:32:09,292,1.5,1.5,31.2,10.3,95.688,0,1.5
11503,6/15/2021,4:32:10,309,1.7,1.8,31.2,10.3,95.688,0,1.7
11504,6/15/2021,4:32:11,310,1.9,2,31.2,10.3,95.688,0,1.9
11505,6/15/2021,4:32:13,309,2.2,2.3,31.2,10.3,95.688,0,2.2
11506,6/15/2021,4:32:14,299,2.3,2.3,31.2,10.3,95.688,0,2.3
11507,6/15/2021,4:32:16,292,2.1,2.2,31.2,10.3,95.688,0,2.1
11508,6/15/2021,4:32:17,290,1.8,1.9,31.2,10.3,95.688,0,1.8
11509,6/15/2021,4:32:18,299,1.6,1.7,31.2,10.3,95.688,0,1.6
11510,6/15/2021,4:32:20,307,1.9,2,31.2,10.3,95.688,0,1.9
11511,6/15/2021,4:32:21,309,2.1,2.1,31.2,10.3,95.688,0,2
11512,6/15/2021,4:32:23,314,2.3,2.4,31.2,10.3,95.688,0,2.3
11513,6/15/2021,4:32:24,306,2.5,2.5,31.2,10.3,95.688,0,2.4
11514,6/15/2021,4:32:26,300,2.3,2.4,31.2,10.3,95.688,0,2.3
11515,6/15/2021,4:32:27,310,2.4,2.5,31.2,10.3,95.688,0,2.4
11516,6/15/2021,4:32:28,303,2.4,2.5,31.2,10.3,95.688,0,2.4
11517,6/15/2021,4:32:30,315,2.8,2.8,31.2,10.3,95.688,0,2.7
11518,6/15/2021,4:32:31,325,2.6,2.6,31.2,10.3,95.688,0,2.4
11519,6/15/2021,4:32:33,320,2.7,2.8,31.2,10.3,95.688,0,2.6
11520,6/15/2021,4:32:34,323,2.8,2.9,31.2,10.3,95.688,0,2.6
11521,6/15/2021,4:32:35,322,2.5,2.5,31.2,10.3,95.688,0,2.3
11522,6/15/2021,4:32:37,307,2.3,2.3,31.2,10.3,95.688,0,2.3
11523,6/15/2021,4:32:38,284,1.8,1.8,31.2,10.3,95.688,0,1.7
11524,6/15/2021,4:32:40,310,1.7,1.7,31.2,10.3,95.688,0,1.7
11525,6/15/2021,4:32:41,319,1.7,1.7,31.2,10.3,95.688,0,1.6
11526,6/15/2021,4:32:43,325,1.7,1.8,31.2,10.3,95.688,0,1.6
11527,6/15/2021,4:32:44,325,1.7,1.8,31.2,10.3,95.688,0,1.6
11528,6/15/2021,4:32:45,298,1.9,2,31.2,10.3,95.688,0,1.9
11529,6/15/2021,4:32:47,301,2,2.1,31.2,10.2,95.688,0,2
11530,6/15/2021,4:32:48,285,1.8,1.9,31.2,10.2,95.688,0,1.8
11531,6/15/2021,4:32:50,324,1.7,1.7,31.2,10.2,95.688,0,1.6
11532,6/15/2021,4:32:51,301,1.7,1.7,31.2,10.2,95.688,0,1.7
11533,6/15/2021,4:32:53,290,1.5,1.6,31.2,10.2,95.688,0,1.5
11534,6/15/2021,4:32:54,298,1.3,1.4,31.2,10.3,95.688,0,1.3
11535,6/15/2021,4:32:55,310,1.3,1.4,31.2,10.3,95.688,0,1.3
11536,6/15/2021,4:32:57,311,1.6,1.6,31.2,10.3,95.688,0,1.5
11537,6/15/2021,4:32:58,311,1.7,1.7,31.2,10.3,95.688,0,1.6
11538,6/15/2021,4:33:00,303,1.9,2,31.2,10.3,95.688,0,1.9
11539,6/15/2021,4:33:01,300,1.9,1.9,31.2,10.3,95.688,0,1.9
11540,6/15/2021,4:33:02,307,2.1,2.1,31.2,10.3,95.688,0,2
11541,6/15/2021,4:33:04,307,1.9,2,31.2,10.3,95.688,0,1.9
11542,6/15/2021,4:33:05,299,1.9,2,31.2,10.3,95.688,0,1.9
11543,6/15/2021,4:33:07,287,1.5,1.6,31.2,10.3,95.688,0,1.5
11544,6/15/2021,4:33:08,296,1.1,1.1,31.2,10.3,95.688,0,1.1
11545,6/15/2021,4:33:10,299,1.2,1.2,31.2,10.3,95.688,0,1.2
11546,6/15/2021,4:33:11,308,1.1,1.2,31.2,10.3,95.688,0,1.1
11547,6/15/2021,4:33:12,317,1.2,1.3,31.2,10.3,95.688,0,1.2
11548,6/15/2021,4:33:14,297,1.6,1.6,31.2,10.3,95.688,0,1.6
11549,6/15/2021,4:33:15,302,1.5,1.6,31.2,10.3,95.688,0,1.5
11550,6/15/2021,4:33:17,283,1.2,1.2,31.2,10.3,95.688,0,1.1
11551,6/15/2021,4:33:18,306,1.2,1.3,31.2,10.3,95.688,0,1.2
11552,6/15/2021,4:33:19,278,1.5,1.6,31.2,10.3,95.688,0,1.4
11553,6/15/2021,4:33:21,300,1.3,1.3,31.2,10.3,95.688,0,1.3
11554,6/15/2021,4:33:22,314,1.3,1.4,31.2,10.3,95.688,0,1.3
11555,6/15/2021,4:33:24,311,2.1,2.1,31.2,10.3,95.688,0,2
11556,6/15/2021,4:33:25,317,2.1,2.1,31.2,10.3,95.688,0,2
11557,6/15/2021,4:33:27,309,2.3,2.4,31.2,10.3,95.688,0,2.3
11558,6/15/2021,4:33:28,309,2.3,2.4,31.2,10.3,95.688,0,2.3
11559,6/15/2021,4:33:29,297,2.3,2.3,31.2,10.3,95.688,0,2.3
11560,6/15/2021,4:33:31,312,2.1,2.1,31.2,10.3,95.688,0,2.1
11561,6/15/2021,4:33:32,297,1.8,1.9,31.2,10.3,95.688,0,1.8
11562,6/15/2021,4:33:34,298,1.7,1.7,31.2,10.3,95.688,0,1.7
11563,6/15/2021,4:33:35,312,2,2.1,31.2,10.3,95.688,0,2
11564,6/15/2021,4:33:36,307,2.4,2.5,31.2,10.3,95.688,0,2.4
11565,6/15/2021,4:33:38,305,2.6,2.7,31.2,10.3,95.688,0,2.6
11566,6/15/2021,4:33:39,305,2.4,2.5,31.2,10.3,95.688,0,2.4
11567,6/15/2021,4:33:41,298,1.6,1.6,31.2,10.3,95.688,0,1.6
11568,6/15/2021,4:33:42,301,1.6,1.7,31.2,10.3,95.688,0,1.6
11569,6/15/2021,4:33:44,276,1.6,1.7,31.2,10.3,95.688,0,1.5
11570,6/15/2021,4:33:45,286,1.5,1.5,31.2,10.3,95.688,0,1.4
11571,6/15/2021,4:33:46,302,1.3,1.3,31.2,10.3,95.688,0,1.3
11572,6/15/2021,4:33:48,304,1.1,1.2,31.2,10.3,95.688,0,1.1
11573,6/15/2021,4:33:49,298,1.2,1.2,31.2,10.3,95.688,0,1.2
11574,6/15/2021,4:33:51,315,1.5,1.5,31.2,10.3,95.688,0,1.4
11575,6/15/2021,4:33:52,289,1.7,1.7,31.2,10.3,95.688,0,1.6
11576,6/15/2021,4:33:53,318,1.7,1.7,31.2,10.3,95.688,0,1.6
11577,6/15/2021,4:33:55,277,1.5,1.5,31.2,10.3,95.688,0,1.3
11578,6/15/2021,4:33:56,309,1.3,1.3,31.2,10.3,95.688,0,1.3
11579,6/15/2021,4:33:58,299,1.4,1.5,31.2,10.3,95.688,0,1.4
11580,6/15/2021,4:33:59,309,1.7,1.7,31.2,10.3,95.688,0,1.7
11581,6/15/2021,4:34:01,301,2,2,31.2,10.3,95.688,0,2
11582,6/15/2021,4:34:02,289,1.7,1.8,31.2,10.3,95.688,0,1.7
11583,6/15/2021,4:34:03,309,1.6,1.7,31.2,10.3,95.688,0,1.6
11584,6/15/2021,4:34:05,319,1.8,1.8,31.2,10.3,95.688,0,1.7
11585,6/15/2021,4:34:06,316,1.6,1.6,31.2,10.3,95.688,0,1.5
11586,6/15/2021,4:34:08,287,1.7,1.7,31.2,10.3,95.688,0,1.6
11587,6/15/2021,4:34:09,306,2,2.1,31.2,10.3,95.688,0,2
11588,6/15/2021,4:34:11,289,1.7,1.8,31.2,10.3,95.688,0,1.7
11589,6/15/2021,4:34:12,304,2,2.1,31.2,10.3,95.688,0,2
11590,6/15/2021,4:34:13,296,1.9,2,31.2,10.3,95.688,0,1.9
11591,6/15/2021,4:34:15,306,2,2,31.2,10.3,95.688,0,2
11592,6/15/2021,4:34:16,304,1.9,1.9,31.2,10.3,95.688,0,1.9
11593,6/15/2021,4:34:18,314,2,2,31.2,10.3,95.688,0,1.9
11594,6/15/2021,4:34:19,314,2,2,31.2,10.3,95.688,0,1.9
11595,6/15/2021,4:34:20,308,1.9,1.9,31.2,10.3,95.688,0,1.9
11596,6/15/2021,4:34:22,286,1.5,1.6,31.3,10.3,95.688,0,1.5
11597,6/15/2021,4:34:23,306,1.6,1.7,31.3,10.3,95.688,0,1.6
11598,6/15/2021,4:34:25,293,1.4,1.4,31.3,10.3,95.688,0,1.4
11599,6/15/2021,4:34:26,314,1.7,1.8,31.3,10.3,95.688,0,1.7
11600,6/15/2021,4:34:28,311,1.8,1.8,31.3,10.3,95.688,0,1.8
11601,6/15/2021,4:34:29,306,1.8,1.9,31.3,10.3,95.688,0,1.8
11602,6/15/2021,4:34:30,301,1.6,1.6,31.3,10.3,95.688,0,1.6
11603,6/15/2021,4:34:32,272,1.5,1.5,31.3,10.3,95.688,0,1.3
11604,6/15/2021,4:34:33,301,1.5,1.5,31.3,10.3,95.688,0,1.5
11605,6/15/2021,4:34:35,308,1.5,1.5,31.3,10.3,95.688,0,1.5
11606,6/15/2021,4:34:36,308,1.5,1.5,31.3,10.3,95.688,0,1.5
11607,6/15/2021,4:34:37,304,2.4,2.5,31.3,10.3,95.688,0,2.4
11608,6/15/2021,4:34:39,314,2.5,2.5,31.3,10.3,95.688,0,2.4
11609,6/15/2021,4:34:40,299,2.4,2.4,31.3,10.3,95.688,0,2.4
11610,6/15/2021,4:34:42,310,2.7,2.7,31.3,10.3,95.688,0,2.6
11611,6/15/2021,4:34:43,306,2.5,2.5,31.3,10.3,95.688,0,2.4
11612,6/15/2021,4:34:45,307,2.6,2.6,31.3,10.3,95.688,0,2.6
11613,6/15/2021,4:34:46,310,2.6,2.6,31.3,10.3,95.688,0,2.6
11614,6/15/2021,4:34:47,309,2.4,2.4,31.3,10.3,95.688,0,2.3
11615,6/15/2021,4:34:49,306,2.4,2.4,31.3,10.3,95.688,0,2.4
11616,6/15/2021,4:34:50,313,2.2,2.3,31.3,10.3,95.688,0,2.2
11617,6/15/2021,4:34:52,309,2.1,2.1,31.3,10.3,95.688,0,2.1
11618,6/15/2021,4:34:53,292,2.1,2.1,31.3,10.3,95.688,0,2.1
11619,6/15/2021,4:34:54,312,2.1,2.2,31.3,10.3,95.688,0,2.1
11620,6/15/2021,4:34:56,318,2.1,2.1,31.3,10.3,95.688,0,2
11621,6/15/2021,4:34:57,317,2.3,2.4,31.3,10.3,95.688,0,2.2
11622,6/15/2021,4:34:59,310,2.4,2.5,31.3,10.3,95.688,0,2.4
11623,6/15/2021,4:35:00,311,2.7,2.7,31.3,10.3,95.688,0,2.6
11624,6/15/2021,4:35:02,301,2.9,3,31.3,10.3,95.688,0,2.9
11625,6/15/2021,4:35:03,306,2.9,2.9,31.3,10.3,95.688,0,2.8
11626,6/15/2021,4:35:04,306,2.5,2.6,31.3,10.3,95.688,0,2.5
11627,6/15/2021,4:35:06,293,2.1,2.1,31.3,10.3,95.688,0,2.1
11628,6/15/2021,4:35:07,313,2.1,2.1,31.3,10.3,95.688,0,2.1
11629,6/15/2021,4:35:09,308,2,2.1,31.3,10.3,95.688,0,2
11630,6/15/2021,4:35:10,307,2.1,2.2,31.3,10.3,95.688,0,2.1
11631,6/15/2021,4:35:12,301,2,2.1,31.3,10.3,95.688,0,2
11632,6/15/2021,4:35:13,314,1.7,1.8,31.3,10.3,95.688,0,1.7
11633,6/15/2021,4:35:14,307,1.7,1.8,31.3,10.3,95.688,0,1.7
11734,6/15/2021,4:37:38,307,2.2,2.3,31.5,10.3,95.688,0,2.2
11735,6/15/2021,4:37:39,308,2.2,2.3,31.5,10.3,95.688,0,2.2
11736,6/15/2021,4:37:41,307,2.2,2.3,31.5,10.3,95.688,0,2.2
11737,6/15/2021,4:37:42,308,2,2.1,31.5,10.3,95.688,0,2
11738,6/15/2021,4:37:43,303,2.2,2.3,31.5,10.3,95.688,0,2.2
11739,6/15/2021,4:37:45,316,2.2,2.3,31.5,10.3,95.688,0,2.2
11740,6/15/2021,4:37:46,310,2.1,2.2,31.5,10.3,95.688,0,2.1
11741,6/15/2021,4:37:48,309,2.1,2.1,31.5,10.3,95.688,0,2.1
11742,6/15/2021,4:37:49,314,2.1,2.1,31.5,10.3,95.688,0,2
11743,6/15/2021,4:37:51,306,2.4,2.4,31.5,10.3,95.688,0,2.4
11744,6/15/2021,4:37:52,315,2.4,2.4,31.5,10.3,95.688,0,2.3
11745,6/15/2021,4:37:53,320,2.6,2.6,31.5,10.3,95.688,0,2.4
11746,6/15/2021,4:37:55,303,2.3,2.4,31.5,10.3,95.688,0,2.3
11747,6/15/2021,4:37:56,305,2.1,2.2,31.5,10.3,95.688,0,2.1
11748,6/15/2021,4:37:58,307,2.1,2.1,31.5,10.3,95.688,0,2.1
11749,6/15/2021,4:37:59,308,2.1,2.2,31.5,10.3,95.688,0,2.1
11750,6/15/2021,4:38:01,305,2.3,2.4,31.5,10.3,95.688,0,2.3
11751,6/15/2021,4:38:02,310,2.3,2.4,31.5,10.3,95.688,0,2.3
11752,6/15/2021,4:38:03,310,2.2,2.2,31.6,10.3,95.688,0,2.2
11753,6/15/2021,4:38:05,311,2.5,2.6,31.6,10.3,95.688,0,2.5
11754,6/15/2021,4:38:06,307,2.6,2.7,31.6,10.3,95.688,0,2.6
11755,6/15/2021,4:38:08,305,2.6,2.6,31.6,10.3,95.688,0,2.6
11756,6/15/2021,4:38:09,302,2.5,2.5,31.6,10.3,95.688,0,2.5
11757,6/15/2021,4:38:11,304,2.3,2.4,31.6,10.3,95.688,0,2.3
11758,6/15/2021,4:38:12,304,2.2,2.3,31.6,10.3,95.688,0,2.2
11759,6/15/2021,4:38:13,311,2.1,2.2,31.6,10.3,95.688,0,2.1
11760,6/15/2021,4:38:15,302,2.1,2.2,31.6,10.3,95.688,0,2.1
11761,6/15/2021,4:38:16,320,2.5,2.5,31.6,10.3,95.688,0,2.4
11762,6/15/2021,4:38:18,305,2.5,2.5,31.6,10.3,95.688,0,2.4
11763,6/15/2021,4:38:19,305,2.5,2.5,31.6,10.3,95.688,0,2.4
11764,6/15/2021,4:38:20,316,2.3,2.3,31.6,10.3,95.688,0,2.2
11765,6/15/2021,4:38:22,295,2.3,2.3,31.6,10.3,95.688,0,2.3
11766,6/15/2021,4:38:23,308,2.1,2.1,31.6,10.3,95.688,0,2
11767,6/15/2021,4:38:25,304,2.2,2.3,31.6,10.3,95.688,0,2.2
11768,6/15/2021,4:38:26,303,2.3,2.4,31.6,10.3,95.688,0,2.3
11769,6/15/2021,4:38:28,318,2.5,2.5,31.6,10.3,95.688,0,2.3
11770,6/15/2021,4:38:29,315,2.6,2.6,31.6,10.3,95.688,0,2.5
11771,6/15/2021,4:38:30,296,2.5,2.5,31.6,10.3,95.688,0,2.5
11772,6/15/2021,4:38:32,309,2.6,2.6,31.6,10.3,95.688,0,2.6
11773,6/15/2021,4:38:33,310,2.8,2.8,31.6,10.3,95.688,0,2.7
11774,6/15/2021,4:38:35,307,2.5,2.5,31.6,10.3,95.688,0,2.5
11775,6/15/2021,4:38:36,314,2.4,2.4,31.6,10.3,95.688,0,2.3
11776,6/15/2021,4:38:37,299,2.5,2.5,31.6,10.3,95.688,0,2.5
11777,6/15/2021,4:38:39,305,2.8,2.8,31.6,10.3,95.688,0,2.8
11778,6/15/2021,4:38:40,307,2.7,2.8,31.6,10.3,95.688,0,2.7
11779,6/15/2021,4:38:42,308,2.5,2.5,31.6,10.3,95.688,0,2.4
11780,6/15/2021,4:38:43,308,2.7,2.7,31.6,10.3,95.688,0,2.7
11781,6/15/2021,4:38:45,305,2.9,2.9,31.6,10.3,95.688,0,2.9
11782,6/15/2021,4:38:46,314,2.9,3,31.6,10.3,95.688,0,2.9
11783,6/15/2021,4:38:47,301,3.2,3.3,31.6,10.3,95.688,0,3.2
11784,6/15/2021,4:38:49,306,2.8,2.9,31.6,10.3,95.688,0,2.8
11785,6/15/2021,4:38:50,313,2.5,2.5,31.6,10.3,95.688,0,2.4
11786,6/15/2021,4:38:52,309,2.5,2.5,31.6,10.3,95.688,0,2.4
11787,6/15/2021,4:38:53,318,2.6,2.7,31.6,10.3,95.688,0,2.5
11788,6/15/2021,4:38:54,310,2.8,2.9,31.6,10.3,95.688,0,2.8
11789,6/15/2021,4:38:56,308,2.5,2.6,31.6,10.3,95.688,0,2.5
11790,6/15/2021,4:38:57,318,2.6,2.6,31.6,10.3,95.688,0,2.5
11791,6/15/2021,4:38:59,315,2.4,2.5,31.6,10.3,95.688,0,2.3
11792,6/15/2021,4:39:00,311,2.1,2.2,31.6,10.3,95.688,0,2.1
11793,6/15/2021,4:39:02,322,2.1,2.2,31.6,10.3,95.688,0,2
11794,6/15/2021,4:39:03,322,2.1,2.2,31.6,10.3,95.688,0,2
11795,6/15/2021,4:39:04,298,2.3,2.4,31.6,10.3,95.688,0,2.3
11796,6/15/2021,4:39:06,314,2.6,2.6,31.7,10.3,95.688,0,2.5
11797,6/15/2021,4:39:07,314,2.5,2.5,31.6,10.3,95.688,0,2.4
11798,6/15/2021,4:39:09,330,2.5,2.5,31.7,10.3,95.688,0,2.1
11799,6/15/2021,4:39:10,321,2.4,2.5,31.6,10.3,95.688,0,2.3
11800,6/15/2021,4:39:12,308,2.4,2.5,31.6,10.3,95.688,0,2.4
11801,6/15/2021,4:39:13,300,2.3,2.4,31.7,10.3,95.688,0,2.3
11802,6/15/2021,4:39:14,312,2.2,2.2,31.7,10.3,95.688,0,2.1
11803,6/15/2021,4:39:16,307,2.2,2.2,31.7,10.3,95.688,0,2.2
11804,6/15/2021,4:39:17,308,2.2,2.2,31.7,10.3,95.688,0,2.2
11805,6/15/2021,4:39:19,313,2.1,2.1,31.7,10.3,95.688,0,2.1
11806,6/15/2021,4:39:20,310,2.3,2.3,31.7,10.3,95.688,0,2.2
11807,6/15/2021,4:39:22,309,2.5,2.5,31.7,10.3,95.688,0,2.4
11808,6/15/2021,4:39:23,295,2.7,2.7,31.7,10.3,95.688,0,2.7
11809,6/15/2021,4:39:24,308,2.3,2.3,31.7,10.3,95.688,0,2.3
11810,6/15/2021,4:39:26,308,2.3,2.3,31.7,10.3,95.688,0,2.3
11811,6/15/2021,4:39:27,306,2.5,2.5,31.7,10.3,95.688,0,2.4
11812,6/15/2021,4:39:29,304,2.5,2.5,31.7,10.3,95.688,0,2.5
